<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ETHUSDT,60,240102,210000,2359.86,2366.34,2341,2366.34,16682.1997
ETHUSDT,60,240102,220000,2366.33,2372.5,2357.53,2359.03,9548.8149
ETHUSDT,60,240102,230000,2359.02,2363.24,2351,2355.34,14769.2522
ETHUSDT,60,240103,0,2355.35,2367,2347.4,2361.39,14703.209
ETHUSDT,60,240103,10000,2361.39,2375,2360.04,2373.08,10216.5552
ETHUSDT,60,240103,20000,2373.08,2384.66,2367.33,2368.75,14123.3289
ETHUSDT,60,240103,30000,2368.75,2370.31,2364.21,2368.51,7666.7494
ETHUSDT,60,240103,40000,2368.51,2373.9,2363.21,2370.5,11719.5227
ETHUSDT,60,240103,50000,2370.51,2379.61,2367.99,2376.94,9631.564
ETHUSDT,60,240103,60000,2376.94,2380.9,2373.6,2375.34,9648.9752
ETHUSDT,60,240103,70000,2375.35,2379.68,2356.99,2361.64,15554.4245
ETHUSDT,60,240103,80000,2361.65,2371.4,2361.26,2370.5,11377.5475
ETHUSDT,60,240103,90000,2370.5,2385.45,2370.29,2376.01,17937.7063
ETHUSDT,60,240103,100000,2376.02,2380.84,2360.88,2364.58,20258.2137
ETHUSDT,60,240103,110000,2364.58,2365.62,2294.01,2307.68,59133.3805
ETHUSDT,60,240103,120000,2307.99,2308.6,2100,2248.55,209264.8157
ETHUSDT,60,240103,130000,2248.55,2248.8,2206.96,2223.79,65271.6267
ETHUSDT,60,240103,140000,2223.79,2224,2191,2193.77,48027.5734
ETHUSDT,60,240103,150000,2193.76,2241,2190,2240.4,47153.4205
ETHUSDT,60,240103,160000,2240.39,2245.33,2222.11,2231.4,55308.6344
ETHUSDT,60,240103,170000,2231.41,2235,2212,2223.3,31364.4458
ETHUSDT,60,240103,180000,2223.3,2227.99,2188,2198.23,35399.3147
ETHUSDT,60,240103,190000,2198.23,2229.11,2197.26,2206.53,30235.3792
ETHUSDT,60,240103,200000,2206.54,2223.63,2205.28,2218.28,21326.7288
ETHUSDT,60,240103,210000,2218.29,2227.87,2211.93,2226.03,18373.485
ETHUSDT,60,240103,220000,2226.02,2226.45,2200,2205.39,20334.8895
ETHUSDT,60,240103,230000,2205.38,2210.26,2196.23,2209.72,14697.9963
ETHUSDT,60,240104,0,2209.72,2219.92,2206.44,2210.64,13776.3421
ETHUSDT,60,240104,10000,2210.64,2214.24,2201.91,2205.92,17337.1328
ETHUSDT,60,240104,20000,2205.92,2232.89,2204.63,2231.59,13022.4081
ETHUSDT,60,240104,30000,2231.6,2239.79,2225.23,2231.08,15194.924
ETHUSDT,60,240104,40000,2231.07,2239.3,2227.8,2237.88,11737.6471
ETHUSDT,60,240104,50000,2237.89,2244.04,2232.78,2235.93,15376.1833
ETHUSDT,60,240104,60000,2235.93,2244.93,2235,2238.8,17678.9008
ETHUSDT,60,240104,70000,2238.79,2241.83,2220,2221.85,24228.6995
ETHUSDT,60,240104,80000,2221.85,2226.64,2211.13,2215.95,23815.4444
ETHUSDT,60,240104,90000,2215.96,2229.71,2214.6,2223.4,10324.9931
ETHUSDT,60,240104,100000,2223.41,2226.12,2205,2222.39,15301.0791
ETHUSDT,60,240104,110000,2222.38,2230.71,2215,2228.14,11585.5486
ETHUSDT,60,240104,120000,2228.13,2245.19,2222.7,2235.99,29830.227
ETHUSDT,60,240104,130000,2235.99,2247.36,2231.8,2238.29,15912.5495
ETHUSDT,60,240104,140000,2238.29,2274.48,2230.66,2273.25,32621.2049
ETHUSDT,60,240104,150000,2273.26,2285.99,2261.93,2276.87,35027.0629
ETHUSDT,60,240104,160000,2276.88,2280.97,2259.1,2269.58,29449.0032
ETHUSDT,60,240104,170000,2269.59,2289.26,2267.35,2274.72,29583.6827
ETHUSDT,60,240104,180000,2274.72,2279.96,2268.28,2273.76,13302.1568
ETHUSDT,60,240104,190000,2273.76,2294.08,2271.01,2274.27,19089.4206
ETHUSDT,60,240104,200000,2274.27,2294.69,2272.68,2273.4,18305.4429
ETHUSDT,60,240104,210000,2273.4,2288.46,2268.51,2273.17,15060.3368
ETHUSDT,60,240104,220000,2273.17,2286.75,2261.57,2270,13156.9883
ETHUSDT,60,240104,230000,2270.01,2275.76,2266.57,2267.11,8126.6765
ETHUSDT,60,240105,0,2267.11,2274.76,2261,2267.62,11988.5698
ETHUSDT,60,240105,10000,2267.62,2271.12,2212,2237.93,36936.1632
ETHUSDT,60,240105,20000,2237.94,2251.2,2231.71,2240.4,19014.2827
ETHUSDT,60,240105,30000,2240.41,2250.47,2238.92,2242.28,8943.3291
ETHUSDT,60,240105,40000,2242.29,2247.63,2234.3,2243.85,12945.6834
ETHUSDT,60,240105,50000,2243.86,2248,2241.42,2246.45,9594.8614
ETHUSDT,60,240105,60000,2246.45,2257.87,2240.48,2255.34,18363.4853
ETHUSDT,60,240105,70000,2255.34,2265.72,2252.74,2252.75,17584.0775
ETHUSDT,60,240105,80000,2252.75,2259.2,2250,2252.24,15264.3154
ETHUSDT,60,240105,90000,2252.24,2269,2252.23,2264.59,26133.9653
ETHUSDT,60,240105,100000,2264.6,2265.89,2233.23,2240.31,14816.2616
ETHUSDT,60,240105,110000,2240.32,2249.77,2238.96,2241.97,13474.3408
ETHUSDT,60,240105,120000,2241.97,2253.64,2234.29,2242.03,13639.4615
ETHUSDT,60,240105,130000,2242.04,2251.9,2237.28,2247.41,17264.5888
ETHUSDT,60,240105,140000,2247.41,2252.77,2221,2226.79,29039.8466
ETHUSDT,60,240105,150000,2226.8,2242.27,2218,2224.99,27168.394
ETHUSDT,60,240105,160000,2225,2233.34,2210.01,2211.82,18457.0341
ETHUSDT,60,240105,170000,2211.82,2232.79,2206.17,2232.1,19964.2276
ETHUSDT,60,240105,180000,2232.1,2238.6,2224.2,2233.84,9113.1795
ETHUSDT,60,240105,190000,2233.85,2240.67,2229.89,2234.26,8570.5586
ETHUSDT,60,240105,200000,2234.26,2261,2234.25,2248.36,15134.2859
ETHUSDT,60,240105,210000,2248.36,2248.74,2234.18,2246.39,8384.8671
ETHUSDT,60,240105,220000,2246.4,2249.4,2238.22,2247.75,5201.6457
ETHUSDT,60,240105,230000,2247.76,2277.21,2247.75,2268.78,28570.5757
ETHUSDT,60,240106,0,2268.78,2270,2257.87,2262.95,10606.0877
ETHUSDT,60,240106,10000,2262.94,2263.29,2253.28,2254.91,7665.4264
ETHUSDT,60,240106,20000,2254.92,2258.01,2251,2255.17,7072.2755
ETHUSDT,60,240106,30000,2255.18,2256.2,2250.4,2252.99,4062.399
ETHUSDT,60,240106,40000,2253,2255.66,2245.42,2246.79,5548.7886
ETHUSDT,60,240106,50000,2246.79,2249.72,2229.63,2235.19,14871.2131
ETHUSDT,60,240106,60000,2235.2,2235.6,2216.4,2219.34,18707.5482
ETHUSDT,60,240106,70000,2219.35,2233.13,2216.4,2233.12,11531.0763
ETHUSDT,60,240106,80000,2233.13,2238.05,2228.58,2237.54,7452.6581
ETHUSDT,60,240106,90000,2237.54,2240,2233.8,2234.6,7160.5431
ETHUSDT,60,240106,100000,2234.6,2239.2,2229.92,2235.94,6977.8224
ETHUSDT,60,240106,110000,2235.95,2239.13,2231.03,2238.67,6223.5521
ETHUSDT,60,240106,120000,2238.67,2241.76,2228.37,2232.2,6699.843
ETHUSDT,60,240106,130000,2232.2,2238.99,2228.4,2237.01,10627.1919
ETHUSDT,60,240106,140000,2237,2248.27,2236.4,2240.94,15596.2437
ETHUSDT,60,240106,150000,2240.93,2248.32,2237.79,2246.4,8155.4921
ETHUSDT,60,240106,160000,2246.41,2249.84,2243.36,2245.55,5908.42
ETHUSDT,60,240106,170000,2245.54,2252.45,2243.02,2248.67,6037.2146
ETHUSDT,60,240106,180000,2248.67,2254.77,2245,2246.91,5357.8165
ETHUSDT,60,240106,190000,2246.92,2247.66,2237.5,2244.63,4931.1215
ETHUSDT,60,240106,200000,2244.64,2247.5,2233,2241.76,6925.3863
ETHUSDT,60,240106,210000,2241.77,2242.51,2235.47,2240.15,4274.5213
ETHUSDT,60,240106,220000,2240.15,2241.01,2231,2237.45,4496.8548
ETHUSDT,60,240106,230000,2237.45,2240.78,2230.62,2240.78,7178.3694
ETHUSDT,60,240107,0,2240.77,2254,2238.52,2249.61,8349.6894
ETHUSDT,60,240107,10000,2249.61,2254.03,2241.2,2241.2,7214.8161
ETHUSDT,60,240107,20000,2241.2,2248.78,2235.58,2240.2,6665.3952
ETHUSDT,60,240107,30000,2240.19,2246.45,2240.19,2242.2,5402.7349
ETHUSDT,60,240107,40000,2242.19,2248.76,2242.19,2248.69,5703.6005
ETHUSDT,60,240107,50000,2248.68,2250.67,2241.2,2242.99,4707.6653
ETHUSDT,60,240107,60000,2242.99,2250.9,2241,2249.59,5520.5631
ETHUSDT,60,240107,70000,2249.59,2251.44,2246.06,2249.15,5428.305
ETHUSDT,60,240107,80000,2249.15,2253,2238.73,2239.76,7777.477
ETHUSDT,60,240107,90000,2239.76,2242.2,2230.26,2233.54,8730.3643
ETHUSDT,60,240107,100000,2233.55,2239.81,2232.86,2237.4,5826.0259
ETHUSDT,60,240107,110000,2237.39,2243.03,2234.41,2237.04,6774.5061
ETHUSDT,60,240107,120000,2237.05,2241.94,2231.6,2237.84,7508.7333
ETHUSDT,60,240107,130000,2237.85,2258.01,2237.6,2252.09,16850.788
ETHUSDT,60,240107,140000,2252.1,2255,2243.46,2249.44,7833.5215
ETHUSDT,60,240107,150000,2249.44,2249.9,2222.46,2230.83,17307.3952
ETHUSDT,60,240107,160000,2230.83,2235.7,2221.8,2226.51,10099.5469
ETHUSDT,60,240107,170000,2226.52,2243,2221,2239.23,9388.3383
ETHUSDT,60,240107,180000,2239.23,2249.07,2236.71,2245.18,6053.6989
ETHUSDT,60,240107,190000,2245.18,2249.98,2241.73,2248.6,5084.4011
ETHUSDT,60,240107,200000,2248.6,2251.27,2239.04,2239.05,8492.141
ETHUSDT,60,240107,210000,2239.05,2244.37,2234.48,2239.76,4930.1153
ETHUSDT,60,240107,220000,2239.76,2239.76,2208.17,2216.39,19412.1331
ETHUSDT,60,240107,230000,2216.4,2224.9,2203.46,2221.42,16076.7373
ETHUSDT,60,240108,0,2221.42,2224.41,2188.88,2194.6,23597.2688
ETHUSDT,60,240108,10000,2194.6,2209.78,2192.9,2203.97,12644.1219
ETHUSDT,60,240108,20000,2203.98,2208,2171.54,2183.78,25726.363
ETHUSDT,60,240108,30000,2183.79,2196.45,2166.38,2190.87,28249.0491
ETHUSDT,60,240108,40000,2190.88,2198.4,2188,2196.47,11224.9662
ETHUSDT,60,240108,50000,2196.48,2197.92,2188.89,2196.59,11097.3588
ETHUSDT,60,240108,60000,2196.59,2223.99,2194.67,2213.22,24182.3678
ETHUSDT,60,240108,70000,2213.22,2230,2212.37,2224.08,16001.7468
ETHUSDT,60,240108,80000,2224.07,2234,2220.79,2221.88,13324.1107
ETHUSDT,60,240108,90000,2221.88,2225.19,2204.47,2211.06,12675.8747
ETHUSDT,60,240108,100000,2211.06,2229.46,2208.08,2226.47,11709.8671
ETHUSDT,60,240108,110000,2226.46,2242,2220.33,2240.61,18520.1762
ETHUSDT,60,240108,120000,2240.61,2269.64,2239.81,2265.19,45465.9318
ETHUSDT,60,240108,130000,2265.2,2275,2259.31,2265.47,24139.81
ETHUSDT,60,240108,140000,2265.48,2272.71,2256.07,2261.18,18441.7611
ETHUSDT,60,240108,150000,2261.18,2283.02,2256.03,2269.59,25079.0589
ETHUSDT,60,240108,160000,2269.59,2285,2259.39,2263.63,19796.1459
ETHUSDT,60,240108,170000,2263.63,2307.69,2261.24,2306.82,33148.9935
ETHUSDT,60,240108,180000,2306.82,2340.32,2305.3,2335.99,62013.4583
ETHUSDT,60,240108,190000,2335.98,2358.2,2323.29,2354.56,44381.3307
ETHUSDT,60,240108,200000,2354.57,2357.79,2334.23,2336.4,21333.6107
ETHUSDT,60,240108,210000,2336.39,2347.39,2332.71,2337.08,13486.7019
ETHUSDT,60,240108,220000,2337.08,2342.57,2332.9,2337.63,8332.9606
ETHUSDT,60,240108,230000,2337.63,2337.63,2325.36,2330.44,14834.5202
ETHUSDT,60,240109,0,2330.43,2336.7,2289.98,2306.9,33340.2527
ETHUSDT,60,240109,10000,2306.89,2315.18,2296.56,2309.36,19092.9739
ETHUSDT,60,240109,20000,2309.35,2316.6,2306,2312.1,9560.0333
ETHUSDT,60,240109,30000,2312.09,2314.69,2307.02,2309.13,9382.4544
ETHUSDT,60,240109,40000,2309.12,2318,2300.4,2315.2,8726.1326
ETHUSDT,60,240109,50000,2315.2,2319.01,2301.4,2308.77,9108.7656
ETHUSDT,60,240109,60000,2308.77,2309.08,2297.26,2302,8630.946
ETHUSDT,60,240109,70000,2302,2310.64,2298.58,2306.05,8529.9324
ETHUSDT,60,240109,80000,2306.05,2311.3,2290.26,2291.28,11885.1589
ETHUSDT,60,240109,90000,2291.28,2297.22,2285.4,2291.37,14051.9445
ETHUSDT,60,240109,100000,2291.37,2301.73,2289,2292.4,9995.6604
ETHUSDT,60,240109,110000,2292.4,2303.09,2289.14,2298.76,9746.6547
ETHUSDT,60,240109,120000,2298.77,2304.21,2226.78,2264.2,28207.9071
ETHUSDT,60,240109,130000,2264.2,2283.38,2260.7,2275.25,36739.6077
ETHUSDT,60,240109,140000,2275.25,2283.02,2241,2247.4,24287.8317
ETHUSDT,60,240109,150000,2247.39,2268.64,2241.58,2257.18,21766.7984
ETHUSDT,60,240109,160000,2257.18,2265.89,2243.41,2264.43,21806.2349
ETHUSDT,60,240109,170000,2264.43,2270.57,2256.07,2264,11924.7723
ETHUSDT,60,240109,180000,2264,2278.03,2258.69,2275.94,10444.9729
ETHUSDT,60,240109,190000,2275.93,2277.78,2258.22,2270.91,10069.4162
ETHUSDT,60,240109,200000,2270.91,2273.91,2247.72,2250.61,17897.9833
ETHUSDT,60,240109,210000,2250.6,2371,2247.74,2317.66,131930.6011
ETHUSDT,60,240109,220000,2317.65,2371.72,2314.61,2340.9,59998.629
ETHUSDT,60,240109,230000,2340.91,2346.75,2316.22,2344.29,24329.3291
ETHUSDT,60,240110,0,2344.3,2400,2339.59,2398.63,58178.8641
ETHUSDT,60,240110,10000,2398.64,2400.53,2365.51,2376.77,33219.1768
ETHUSDT,60,240110,20000,2376.77,2377.2,2345,2347.33,21371.2369
ETHUSDT,60,240110,30000,2347.34,2368.96,2343.78,2361.51,18411.842
ETHUSDT,60,240110,40000,2361.5,2388.68,2358,2380.37,27527.9691
ETHUSDT,60,240110,50000,2380.38,2393.22,2371.64,2386.8,17652.8036
ETHUSDT,60,240110,60000,2386.8,2388.54,2372.28,2380.51,14380.2814
ETHUSDT,60,240110,70000,2380.51,2385.56,2366.1,2368.75,14626.4226
ETHUSDT,60,240110,80000,2368.75,2383.44,2362.64,2364.81,19530.0744
ETHUSDT,60,240110,90000,2364.81,2431,2364.71,2425.62,69497.8834
ETHUSDT,60,240110,100000,2425.62,2427.17,2400,2400.58,23802.08
ETHUSDT,60,240110,110000,2400.58,2409.06,2381,2402.21,22874.6757
ETHUSDT,60,240110,120000,2402.21,2417.9,2342,2359.61,61829.7759
ETHUSDT,60,240110,130000,2359.61,2391,2350.33,2377.83,36869.1035
ETHUSDT,60,240110,140000,2377.84,2395.75,2369.61,2386.3,24974.0313
ETHUSDT,60,240110,150000,2386.31,2456,2382.96,2449.3,84828.7792
ETHUSDT,60,240110,160000,2449.3,2457.6,2406.06,2407.15,37057.5708
ETHUSDT,60,240110,170000,2407.15,2444.81,2400.71,2436.69,34909.6364
ETHUSDT,60,240110,180000,2436.69,2443,2415,2435.04,24033.1303
ETHUSDT,60,240110,190000,2435.05,2481.59,2425.67,2477.9,55178.4021
ETHUSDT,60,240110,200000,2477.9,2488.56,2411,2484.63,76041.7101
ETHUSDT,60,240110,210000,2484.63,2534.64,2472,2528.14,109201.4141
ETHUSDT,60,240110,220000,2528.13,2556.58,2510.17,2547.6,55072.0113
ETHUSDT,60,240110,230000,2547.59,2643.1,2542.83,2584.38,97319.791
ETHUSDT,60,240111,0,2584.37,2608,2568.91,2606.43,40621.2162
ETHUSDT,60,240111,10000,2606.42,2607.32,2566.01,2568.2,32942.3718
ETHUSDT,60,240111,20000,2568.21,2586.21,2566.22,2580.41,21186.0545
ETHUSDT,60,240111,30000,2580.42,2614.76,2571.55,2613.01,29129.7906
ETHUSDT,60,240111,40000,2613,2630,2605,2615.01,50501.5675
ETHUSDT,60,240111,50000,2615.01,2615.8,2584,2596.72,29096.3041
ETHUSDT,60,240111,60000,2596.72,2598.45,2573.01,2577.23,29061.6328
ETHUSDT,60,240111,70000,2577.22,2591.8,2576,2589.15,16944.8038
ETHUSDT,60,240111,80000,2589.15,2616.96,2586.66,2615.59,18711.183
ETHUSDT,60,240111,90000,2615.59,2620,2604.8,2608.68,16253.7555
ETHUSDT,60,240111,100000,2608.68,2649.96,2607.55,2636.79,33088.3948
ETHUSDT,60,240111,110000,2636.79,2665.74,2626.99,2657.9,39262.2822
ETHUSDT,60,240111,120000,2657.89,2662.44,2636.1,2647.02,36689.2108
ETHUSDT,60,240111,130000,2647.03,2656.6,2622.4,2635.98,35353.4103
ETHUSDT,60,240111,140000,2635.97,2686.6,2616.98,2681.86,86952.9265
ETHUSDT,60,240111,150000,2681.87,2689.39,2593.6,2613.19,107554.1163
ETHUSDT,60,240111,160000,2613.19,2625.13,2570,2588,63843.0918
ETHUSDT,60,240111,170000,2588.01,2615.03,2574.23,2602.45,34495.983
ETHUSDT,60,240111,180000,2602.46,2618.2,2589.67,2613.45,24347.9203
ETHUSDT,60,240111,190000,2613.45,2622.46,2597.77,2622.07,19696.1792
ETHUSDT,60,240111,200000,2622.07,2632.28,2587.48,2593.93,30649.2208
ETHUSDT,60,240111,210000,2593.93,2621,2592.23,2603.79,17232.6158
ETHUSDT,60,240111,220000,2603.79,2615.9,2595.81,2615.42,12571.7128
ETHUSDT,60,240111,230000,2615.43,2624.81,2610.41,2618.01,12526.5133
ETHUSDT,60,240112,0,2618.01,2624.29,2593.15,2599.74,17384.4755
ETHUSDT,60,240112,10000,2599.73,2603.72,2580,2593.02,14571.3939
ETHUSDT,60,240112,20000,2593.01,2616.02,2591.38,2607.72,13425.4872
ETHUSDT,60,240112,30000,2607.72,2608.16,2588.09,2589.81,13641.2079
ETHUSDT,60,240112,40000,2589.81,2605.62,2585.62,2594.02,14033.2014
ETHUSDT,60,240112,50000,2594.02,2610,2590.32,2608.79,10426.8829
ETHUSDT,60,240112,60000,2608.8,2626.43,2607.24,2617.64,21783.0259
ETHUSDT,60,240112,70000,2617.65,2621.5,2590.66,2595.73,31522.9804
ETHUSDT,60,240112,80000,2595.72,2604.18,2584.11,2601.93,18252.1687
ETHUSDT,60,240112,90000,2601.93,2618.35,2585.34,2614.77,27408.249
ETHUSDT,60,240112,100000,2614.78,2622.63,2611.37,2620.93,17822.6402
ETHUSDT,60,240112,110000,2620.93,2667.99,2618.61,2647.59,53751.135
ETHUSDT,60,240112,120000,2647.58,2680,2634,2650.52,48622.0111
ETHUSDT,60,240112,130000,2650.52,2691.49,2644.92,2673.78,46883.0878
ETHUSDT,60,240112,140000,2673.78,2712.78,2662.5,2705.75,66302.1426
ETHUSDT,60,240112,150000,2705.75,2717.32,2637.58,2647.02,78920.5447
ETHUSDT,60,240112,160000,2647.02,2688.83,2602.27,2620.44,88912.2011
ETHUSDT,60,240112,170000,2620.45,2631.79,2560.71,2603.05,64194.6509
ETHUSDT,60,240112,180000,2603.06,2611.78,2580,2595.71,31292.9384
ETHUSDT,60,240112,190000,2595.71,2613.96,2582.67,2584.43,20691.2366
ETHUSDT,60,240112,200000,2584.44,2598.2,2565.78,2569.36,26809.6625
ETHUSDT,60,240112,210000,2569.35,2576.29,2501.18,2526.05,52999.9334
ETHUSDT,60,240112,220000,2526.06,2528.52,2458,2498.6,75075.4301
ETHUSDT,60,240112,230000,2498.6,2530.9,2496.93,2522.54,32731.0755
ETHUSDT,60,240113,0,2522.55,2538.01,2516.8,2517.45,23049.1095
ETHUSDT,60,240113,10000,2517.45,2528.12,2497.5,2525.39,30061.0029
ETHUSDT,60,240113,20000,2525.39,2553.77,2519.48,2545.97,37973.9847
ETHUSDT,60,240113,30000,2545.98,2557.15,2537.09,2548.53,18942.0833
ETHUSDT,60,240113,40000,2548.53,2549.3,2539.2,2547.21,11600.2656
ETHUSDT,60,240113,50000,2547.21,2556.02,2540.35,2554.33,10559.5557
ETHUSDT,60,240113,60000,2554.34,2554.52,2542.66,2552.01,14396.9308
ETHUSDT,60,240113,70000,2552.01,2561.68,2547.6,2550.99,12406.735
ETHUSDT,60,240113,80000,2550.99,2560.55,2549.4,2555.59,12746.4726
ETHUSDT,60,240113,90000,2555.6,2557.54,2537.94,2540.78,17839.5002
ETHUSDT,60,240113,100000,2540.78,2541.92,2521.18,2531.15,20787.1519
ETHUSDT,60,240113,110000,2531.14,2545.61,2529.5,2542.5,18399.8625
ETHUSDT,60,240113,120000,2542.5,2551.86,2535.8,2542.7,16973.7735
ETHUSDT,60,240113,130000,2542.69,2549.82,2537.82,2542.08,12255.4567
ETHUSDT,60,240113,140000,2542.08,2545.37,2531.15,2539.54,21189.8394
ETHUSDT,60,240113,150000,2539.54,2566.19,2539.49,2563.83,18387.9388
ETHUSDT,60,240113,160000,2563.83,2572.2,2551,2557.25,24748.4013
ETHUSDT,60,240113,170000,2557.25,2566.63,2550,2555.63,24845.2786
ETHUSDT,60,240113,180000,2555.63,2573.6,2552.01,2560.89,15741.0834
ETHUSDT,60,240113,190000,2560.89,2580,2559.96,2571.91,19842.1598
ETHUSDT,60,240113,200000,2571.91,2580.95,2566.82,2568.76,11706.3211
ETHUSDT,60,240113,210000,2568.75,2574.59,2562.8,2573.28,7013.4028
ETHUSDT,60,240113,220000,2573.29,2578.18,2566.61,2578.17,6670.6494
ETHUSDT,60,240113,230000,2578.18,2590,2573.37,2578.19,13924.2725
ETHUSDT,60,240114,0,2578.18,2578.69,2561.08,2564.04,11669.8904
ETHUSDT,60,240114,10000,2564.04,2574.4,2562.32,2569.4,6757.1644
ETHUSDT,60,240114,20000,2569.41,2571.2,2554.88,2560.5,10260.0512
ETHUSDT,60,240114,30000,2560.51,2564.52,2549.72,2550.99,19228.9161
ETHUSDT,60,240114,40000,2551,2555.88,2541.8,2543.94,24093.1637
ETHUSDT,60,240114,50000,2543.95,2555.64,2543.22,2552.64,10220.9533
ETHUSDT,60,240114,60000,2552.64,2555.79,2548.2,2552.85,6821.7171
ETHUSDT,60,240114,70000,2552.85,2554.37,2543.65,2550.83,9052.7731
ETHUSDT,60,240114,80000,2550.84,2553.13,2544.89,2553.12,5587.4279
ETHUSDT,60,240114,90000,2553.13,2553.71,2539.49,2553.71,11568.4411
ETHUSDT,60,240114,100000,2553.7,2553.8,2540,2542.28,6980.8092
ETHUSDT,60,240114,110000,2542.27,2547.14,2534.58,2538,10073.7761
ETHUSDT,60,240114,120000,2538.01,2546.58,2533.39,2537.17,11582.6707
ETHUSDT,60,240114,130000,2537.18,2538.34,2524.39,2533.81,12026.6593
ETHUSDT,60,240114,140000,2533.8,2542.79,2530.95,2540.93,10770.2865
ETHUSDT,60,240114,150000,2540.93,2544.93,2535.01,2537.68,5848.9588
ETHUSDT,60,240114,160000,2537.68,2543.97,2521.35,2527.46,13488.2214
ETHUSDT,60,240114,170000,2527.46,2538.65,2524.24,2530.95,11218.4106
ETHUSDT,60,240114,180000,2530.95,2538,2522.02,2531.6,8413.2965
ETHUSDT,60,240114,190000,2531.6,2532.85,2500,2501,18346.2516
ETHUSDT,60,240114,200000,2500.99,2519.12,2480.41,2508.94,18767.5519
ETHUSDT,60,240114,210000,2508.94,2527.53,2498.6,2527.2,13329.304
ETHUSDT,60,240114,220000,2527.21,2531.93,2503.46,2508.84,9524.2579
ETHUSDT,60,240114,230000,2508.83,2511.17,2470,2472.87,40576.7935
